schooltype,school_name,name,skucode,color,price,maxprice,uniform_desc
Senior,HALLAMSHIRE ACADEMY,FLEECE (With Logo),3JPH,BK,16.5,25,<b style=color:#ff0000;>This Product is Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Senior,HALLAMSHIRE ACADEMY,CARDIGAN (With Logo),3SCH,BK,9,13.5,<b style=color:#ff0000;>This Product is Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Senior,HALLAMSHIRE ACADEMY,WATER BOTTLE PLAIN,BWB18,EM,4,0,<b style=color:#ff0000;>This Product is Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Senior,HALLAMSHIRE ACADEMY,KIDS PE T-SHIRT WITH PRINT LOGO,JC001BH,KG,6,0,<b style=color:#ff0000;>This Product is Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Senior,HALLAMSHIRE ACADEMY,ADULTS PE T-SHIRT WITH PRINT LOGO,JC001H,KG,8,0,Garments come with the logo
Senior,HALLAMSHIRE ACADEMY,PE Encore Training Trousers,ZR35,BK,18,25,
Senior,HALLAMSHIRE ACADEMY,BOYS LEG LENGTH TROUSERS,BLL,BK,11,14,
Senior,HALLAMSHIRE ACADEMY,BOYS COMFORT FIT TROUSERS,BCFT,BK,14,24,
Senior,HALLAMSHIRE ACADEMY,BOYS COMFORT FIT TROUSERS LONG,BCFTL,BK,16,26,
Senior,HALLAMSHIRE ACADEMY,MENS SLIM FIT TROUSERS,MSF,BK,18,20,
Senior,HALLAMSHIRE ACADEMY,Pinders Premium Straight Skirts,PPLS,BK,16,18,
Senior,HALLAMSHIRE ACADEMY,Black S Cut Skirt,SCUT,BK,17,0,
Category,Girls Trousers,COMBO OFFER NEW JERSEY HEART BUCKLE TROUSER,CJHBT,BK,12,0,
Category,Girls Trousers,NEW JERSEY HEART BUCKLE TROUSER,JHBT,BK,8,0,
Senior,Kiddiwinks Nursery,Staff Fleece,S3JP,DR,25,25,<b style=color:#ff0000;>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Senior,Kiddiwinks Nursery,Polo Shirt (With Logo),3PPSTAFF,SB,12,0,<b style=color:#ff0000;>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Senior,Bright Skies Nursery,Staff Fleece,S3JP,DR,25,25,<b style=color:#ff0000;>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Senior,Bright Skies Nursery,Polo Shirt (With Logo),3PPSTAFF,SB,12,0,<b style=color:#ff0000;>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Senior,Kiddiwinks Nursery,Pullover Hoodie,18500R,RY,15.6,0,Logo embroidered on the left chest area.<br/><b style=color:#ff0000;>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Senior,Kiddiwinks Nursery,Gildan Zip Hoodie (Adults),18600R,RY,22.5,0,Logo embroidered on the left chest area.<br/><b style=color:#ff0000;>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Senior,Kiddiwinks Nursery,Cardigan,3SCSTAFF,BK,22,22,Logo embroidered on the left chest area.<br/><b style=color:#ff0000;>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Senior,Kiddiwinks Nursery,Staff Reversible Coat,FOD3JM,BK,33.6,0,Logo embroidered on the left chest area.<br/><b style=color:#ff0000;>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Senior,Kiddiwinks Nursery,Vest,JC015,BK,10.5,0,Logo embroidered on the left chest area.<br/><b style=color:#ff0000;>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Senior,Bright Skies Nursery,Pullover Hoodie,18500R,RY,15.6,0,Logo embroidered on the left chest area.<br/><b style=color:#ff0000;>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Senior,Bright Skies Nursery,Gildan Zip Hoodie (Adults),18600R,RY,22.5,0,Logo embroidered on the left chest area.<br/><b style=color:#ff0000;>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Senior,Bright Skies Nursery,Staff Reversible Coat,FOD3JM,BK,33.6,0,Logo embroidered on the left chest area.<br/><b style=color:#ff0000;>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Senior,Bright Skies Nursery,Vest,JC015,BK,10.5,0,Logo embroidered on the left chest area.<br/><b style=color:#ff0000;>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Senior,Bright Skies Nursery,Cardigan,3SCSTAFF,BK,22,22,Logo embroidered on the left chest area.<br/><b style=color:#ff0000;>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Junior,Mosborough Primary School,Fleece (With Logo),3JP,NB,16,0,<b style=color:#ff0000;>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Junior,Intake Primary School,Fleece (With Logo),3JP,NB,16,0,<b style=color:#ff0000;>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Category,Accessories,THERMA BOTTLE,TB21,TB21BFLK_TB21BG_TB21BL_TB21BLK_TB21BWD_TB21CAM_TB21CE_TB21GD_TB21GPI_TB21GY_TB21LF_TB21LIL_TB21LIM_TB21LTL_TB21MWG_TB21OR_TB21PI_TB21PWG_TB21TE_TB21MTWHT_TB21GGD_TB21GSL_TB21GLB_TB21IBW_TB21GB_TB21CSP_TB21ILS_TB21FFF_TB21TB_TB21CEP_TB21MRD_TB21LA_TB21PP_TB21CB_TB21CR_TB21CGY_TB21OBW_TB21OSW_TB21OPOY_TB21OLPT_TB21OPMG_TB21OPPP_TB21OWR_TB21OSR_TB21GWG_TB21WWD_TB21MGRT_TB21MTS_TB21MBS_TB21MRG_TB21MRSC,9,0,
Category,Stationery,THERMA BOTTLE,TB21,TB21BFLK_TB21BG_TB21BL_TB21BLK_TB21BWD_TB21CAM_TB21CE_TB21GD_TB21GPI_TB21GY_TB21LF_TB21LIL_TB21LIM_TB21LTL_TB21MWG_TB21OR_TB21PI_TB21PWG_TB21TE_TB21MTWHT_TB21GGD_TB21GSL_TB21GLB_TB21IBW_TB21GB_TB21CSP_TB21ILS_TB21FFF_TB21TB_TB21CEP_TB21MRD_TB21LA_TB21PP_TB21CB_TB21CR_TB21CGY_TB21OBW_TB21OSW_TB21OPOY_TB21OLPT_TB21OPMG_TB21OPPP_TB21OWR_TB21OSR_TB21GWG_TB21WWD_TB21MGRT_TB21MTS_TB21MBS_TB21MRG_TB21MRSC,9,0,
Senior,King Ecgbert,Leavers Hoodie,18500-KING,CC,19,0,Includes a school logo on the left chest and a leavers design on the back.<br/><b>Order by 8th Mar 2026<b><br/><b style=color:red>This product will be Shipped to school only<br/>Made to order only. This is a Non-Exchangeable & Non-Refundable product</b>
Senior,Sheffield Park Academy,Clip on Tie,CTIE,YW,6.5,0,
Senior,Sheffield Park Academy,Clip on Tie,CTIE,SV,6.5,0,
Senior,Sheffield Park Academy,Clip on Tie,CTIE,KG,6.5,0,
Senior,Rawmarsh Community School,Leavers Hoodie,18500LSRM,CC,19,0,Includes a school logo on the left chest and a Rawmarsh leavers design on the back.<b>Order by 20th April</b><br/><b style=color:red;>This product will be Shipped to school only.Made to order only. This is a Non-Exchangeable & Non-Refundable product</b>
Senior,Venn Academy Trust,Pro RTX Pro Sweatshirt (With Logo),RX301,NB,14,0,Staff Uniform<br/><b style=color:#ff0000;>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Junior,Willow Park School,Fleece (With Logo),3JP,BK,16,0,<b style=color:#ff0000;>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Senior,Venn Academy Trust,POLO-SHIRT,RX101,NB,8.5,0,Staff Uniform<br/><b style=color:#ff0000;>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Senior,Venn Academy Trust,T-SHIRT,RX151,NB,8,10,Staff Uniform<br/><b style=color:#ff0000;>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Senior,Venn Academy Trust,POLO LONG SLEEVE,RX102,NB,12,0,Staff Uniform<br/><b style=color:#ff0000;>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Category,Special Offers,Pack of 5 Polo Shirts,MC3PPNEW,CC,10,20,Pack includes 5pcs of same size and same coloured garments.<br/><b style=color:#ff0000;>These are non exchangeable and non refundable.</b>
Senior,Bradfield School, Pack of 3 Cotton Knitted V Neck Jumper with Logo,PTHINJOFF,BK-Bradfield,43.2,0,<b style=color:#ff0000;>Offer Available on Online Orders only.<br/>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Senior,King Ecgbert, Pack of 3 Cotton Knitted V Neck Jumper with Logo,PTHINJOFF,BK-KEcgbert,43.2,0,<b style=color:#ff0000;>Offer Available on Online Orders only.<br/>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Senior,Oakwood High, Pack of 3 Cotton Knitted V Neck Jumper with Logo,PTHINJOFF,GY-OAK,43.2,0,<b style=color:#ff0000;>Offer Available on Online Orders only.<br/>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Junior,Totley Primary,3 (Plain) Sweatshirt Offer,3SROFFP,NB,20.25,0,<b style=color:#ff0000;>Offer Available on Online Orders only<br/>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Junior,Totley Primary,3 (Plain) Cardigan Offer,3SCOFFP,NB,21.6,0,<b style=color:#ff0000;>Offer Available on Online Orders only<br/>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Junior,Totley Primary,Pack of 5 (Plain) Polo Shirts Offer,3PPOFFP,NB,15,0,<b style=color:#ff0000;>Offer Available on Online Orders only<br/>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Senior,All Saints Catholic High School,Pack of 3 Pinders Acrylic Jumper with logo,PAJOFF,GY-ASC,37.8,52.65,<b style=color:#ff0000;>Offer Available on Online Orders only.<br/>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Senior,All Saints Catholic High School,Pack of 5 Polo Shirt With Logo,3PPLOFF,SB,30.38,45,<b style=color:#ff0000;>Offer Available on Online Orders only.<br/>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Senior,Oakwood High,Senior Pleat Skirts,GSTCAS,GY,20,0,
Senior,Oakwood High,Leavers Hoodie 26,18500LSD,CC,19,0,Includes a school logo on the left chest and a white leavers design on the back.<b>Order by 14th Jan 2026<b><br/><b style=color:red>This product will be Shipped to school only<br/>Made to order only. This is a Non-Exchangeable & Non-Refundable product
Senior,St Mary's CE Academy,Polo Shirt (With Logo),3PP,WHT,6.75,0,
Senior,St Mary's CE Academy,PE T-Shirt (With Logo),3TCAB,WHT,4.5,6.75,<b style=color:#ff0000;>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Senior,St Mary's CE Academy,PE T-Shirt (With Logo),3TCAB,NB,4.5,6.75,<b style=color:#ff0000;>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Senior,St Mary's CE Academy,Fleece (With Logo),3JPSM,NB,16,23,<b style=color:#ff0000;>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Senior,St Mary's CE Academy,Shadow Stripe Shorts,3BS,NB,2.5,6,
Senior,St Mary's CE Academy,Shadow Stripe Shorts,3BSAB,BK,2.5,6,
Senior,St Mary's CE Academy,Bookbag,BB03,NB,4.5,0,
Senior,St Mary's CE Academy,Drawstring Bag,SH5890,NB,3,0,
Senior,St Mary's CE Academy,V Neck Sweatshirt (With Logo),3SVSM,NB,10,15,<b style=color:#ff0000;>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Senior,St Mary's CE Academy,Cardigan (With Logo),3SCSM,NB,9,13.5,<b style=color:#ff0000;>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Senior,St Mary's CE Academy,Blazer - Boys,1UASM,NB,25,0,<b style=color:#ff0000;>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Senior,St Mary's CE Academy,Blazer - Girls,1UJSM,NB,25,0,<b style=color:#ff0000;>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Senior,St Mary's CE Academy,SHORT SLEEVE BLOUSE TWIN PACK NON IRON,PSBH,WHT,10,25,
Senior,St Mary's CE Academy,SHORT SLEEVE SHIRT TWIN PACK NON IRON,PSSH,WHT,10,12,
Senior,St Mary's CE Academy,SHADOW STRIPE SHORTS,KASSS,BK,2.5,3.5,
Senior,St Mary's CE Academy,Clip on Tie,CTIE,SMCEA,5.5,0,
Senior,St Bernards Catholic High School,Leavers Hoodie 26,18500LSD,CC,19,0,Includes a school logo on the left chest and a white leavers design on the back.<b>Order by 10th April 2026<b><br/><b style=color:red>This product will be Shipped to school only<br/>Made to order only. This is a Non-Exchangeable & Non-Refundable product
Senior,Thrybergh School & Sports College,Leaver Hoodies,18500LSC,SG,25,0,Includes school logo on the left chest and leavers design on the back.<b>Order by 27th Feb 2026</b><br/><b style=color:red>This product will be Shipped to school only<br/>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Junior,Mossbrook Primary,Fleece (With Logo),3JP,BK,16,0,<b style=color:#ff0000;>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Junior,Mossbrook Primary,PE T-Shirt (With Logo),3TC,WHT,4.5,0,
Senior,Rotherham College - Course Hoodies ,Pullover Hoodie,18500R,BK-WHT,20.5,0,Games & Animation Hoodie
Senior,Rotherham College - Course Hoodies ,Pullover Hoodie,18500R,BK-WL,20.5,0,Computing Hoodie
Senior,Rotherham College - Course Hoodies ,Gildan Zip Hoodie (Adults),18600R,BK-WL,26,0,Computing Zip Hoodie
Senior,Rotherham College - Course Hoodies ,Gildan Zip Hoodie (Adults),18600R,BK-WHT,26,0,Black Games & Animation Zip Hoodie
Junior,Oughtibridge Primary School,3 Cardigan Offer (With Logo),3SCOFF,NB,24.3,0,<b style=color:#ff0000;>Offer Available on Online Orders only<br/>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Junior,Oughtibridge Primary School,5 Polo Offer (With Logo),3PPOFF,NB,30.38,0,<b style=color:#ff0000;>Offer Available on Online Orders only<br/>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Junior,Oughtibridge Primary School,3 Sweatshirt Offer (With Logo),3SROFF,NB,22.95,0,<b style=color:#ff0000;>Offer Available on Online Orders only<br/>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Junior,Oughtibridge Primary School,5 Polo Offer (With Logo),3PPOFF,WHT,30.38,0,<b style=color:#ff0000;>Offer Available on Online Orders only<br/>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Junior,Phillimore Community Primary School,Cardigan (With Logo),3SC,RD,9,0,
Junior,Phillimore Community Primary School,Sweatshirt (With Logo),3SR,RD,8.5,0,
Junior,Phillimore Community Primary School,Bookbag,BB03,RD,4.5,0,
Junior,Phillimore Community Primary School,Infant Backpack,IBMP12,RD,14,0,
Junior,Phillimore Community Primary School,Polo Shirt (With Logo),3PP,WHT,6.75,0,
Junior,Phillimore Community Primary School,Shadow Stripe Shorts,3BS,BK,2.5,0,
Junior,Phillimore Community Primary School,Drawstring Bag,SH5890,RD,3,0,
Junior,Phillimore Community Primary School,Polo Shirt (With Logo),3PP,GD,6.75,0,
Junior,Phillimore Community Primary School,Fleece (With Logo),3JP,RD,16,0,<b style=color:#ff0000;>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Junior,Phillimore Community Primary School,THERMA BOTTLE,TB21,TB21BFLK_TB21BG_TB21BL_TB21BLK_TB21BWD_TB21CAM_TB21CE_TB21GD_TB21GPI_TB21GY_TB21LF_TB21LIL_TB21LIM_TB21LTL_TB21MWG_TB21OR_TB21PI_TB21PWG_TB21TE_TB21MTWHT_TB21GGD_TB21GSL_TB21GLB_TB21IBW_TB21GB_TB21CSP_TB21ILS_TB21FFF_TB21TB_TB21CEP_TB21MRD_TB21LA_TB21PP_TB21CB_TB21CR_TB21CGY_TB21OBW_TB21OSW_TB21OPOY_TB21OLPT_TB21OPMG_TB21OPPP_TB21OWR_TB21OSR_TB21GWG_TB21WWD_TB21MGRT_TB21MTS_TB21MBS_TB21MRG_TB21MRSC,9,0,
Junior,Phillimore Community Primary School,Junior Backpack,JBMP12,RD,15,0,
Junior,Phillimore Community Primary School,5 Polo Offer (With Logo),3PPOFF,WHT,30.38,0,<b style=color:#ff0000;>Offer Available on Online Orders only<br/>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Junior,Phillimore Community Primary School,5 Polo Offer (With Logo),3PPOFF,GD,30.38,0,<b style=color:#ff0000;>Offer Available on Online Orders only<br/>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Junior,Phillimore Community Primary School,3 Sweatshirt Offer (With Logo),3SROFF,RD,22.95,0,<b style=color:#ff0000;>Offer Available on Online Orders only<br/>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Junior,Phillimore Community Primary School,3 Cardigan Offer (With Logo),3SCOFF,RD,24.3,0,<b style=color:#ff0000;>Offer Available on Online Orders only<br/>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Junior,Monkwood Primary,5 Polo Offer (With Logo),3PPOFF,NB,30.38,0,<b style=color:#ff0000;>Offer Available on Online Orders only<br/>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Junior,Monkwood Primary,3 Cardigan Offer (With Logo),3SCOFF,NB,24.3,0,<b style=color:#ff0000;>Offer Available on Online Orders only<br/>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Junior,Monkwood Primary,3 Sweatshirt Offer (With Logo),3SROFF,NB,22.95,0,<b style=color:#ff0000;>Offer Available on Online Orders only<br/>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Junior,Monkwood Primary,5 Polo Offer (With Logo),3PPOFF,WHT,30.38,0,<b style=color:#ff0000;>Offer Available on Online Orders only<br/>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Junior,Dore Primary,5 Polo Offer (With Logo),3PPOFF,WHT,30.38,0,<b style=color:#ff0000;>Offer Available on Online Orders only<br/>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Junior,Dore Primary,5 Polo Offer (With Logo),3PPOFF,NB,30.38,0,<b style=color:#ff0000;>Offer Available on Online Orders only<br/>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Junior,Dore Primary,3 Cardigan Offer (With Logo),3SCOFF,NB,24.3,0,<b style=color:#ff0000;>Offer Available on Online Orders only<br/>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Junior,Dore Primary,3 Sweatshirt Offer (With Logo),3SROFF,NB,22.95,0,<b style=color:#ff0000;>Offer Available on Online Orders only<br/>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Junior,Abbey Lane,5 Polo Offer (With Logo),3PPOFF,WHT,30.38,0,<b style=color:#ff0000;>Offer Available on Online Orders only<br/>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Junior,Abbey Lane,3 Cardigan Offer (With Logo),3SCOFF,JD,24.3,0,<b style=color:#ff0000;>Offer Available on Online Orders only<br/>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Junior,Abbey Lane,3 Sweatshirt Offer (With Logo),3SROFF,JD,22.95,0,<b style=color:#ff0000;>Offer Available on Online Orders only<br/>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Junior,Abbey Lane,5 Polo Offer (With Logo),3PPOFF,BK,30.38,0,<b style=color:#ff0000;>Offer Available on Online Orders only<br/>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Junior,Abbey Lane,5 Polo Offer (With Logo),3PPOFF,DJ,30.38,0,<b style=color:#ff0000;>Offer Available on Online Orders only<br/>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
Junior,Acres Hill,5 Polo Offer (With Logo),3PPOFF,SB,30.38,0,<b style=color:#ff0000;>Offer Available on Online Orders only<br/>Made to order only. This is a Non-Exchangeable & Non-Refundable product.</b>
